date,time,temp,usage_therms,avg_usage,season,home_sqft,occupancy,appliances
2024-08-09,11:00:00,80.1734,0.05,0.01125,summer,2000,3,stove+furnace
2024-08-09,12:00:00,78.9134,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,13:00:00,79.903404,0.03,0.01125,summer,2000,3,stove+furnace
2024-08-09,14:00:00,82.2434,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,15:00:00,85.3934,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,16:00:00,88.63341,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,17:00:00,91.8734,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,18:00:00,94.6634,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,19:00:00,96.6434,0.02,0.01125,summer,2000,3,stove+furnace
2024-08-09,20:00:00,97.4534,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,21:00:00,98.6234,0,0.01125,summer,2000,3,stove+furnace
2024-08-09,22:00:00,97.363396,0.01,0.01125,summer,2000,3,stove+furnace
2024-08-09,23:00:00,93.223404,0.14,0.01125,summer,2000,3,stove+furnace
2024-08-10,0:00:00,92.0534,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,1:00:00,81.8834,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,2:00:00,83.6834,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,3:00:00,82.333405,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,4:00:00,81.973404,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,5:00:00,81.6134,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,6:00:00,81.4334,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,7:00:00,81.4334,0.01,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,8:00:00,80.8934,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,9:00:00,80.6234,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,10:00:00,80.1734,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,11:00:00,79.3634,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,12:00:00,78.7334,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,13:00:00,79.4534,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,14:00:00,83.3234,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,15:00:00,86.7434,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,16:00:00,89.8034,0.01,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,17:00:00,92.5934,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,18:00:00,94.8434,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,19:00:00,96.6434,0.01,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,20:00:00,97.63341,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,21:00:00,98.083405,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,22:00:00,95.9234,0.08,0.004583333333,summer,2000,3,stove+furnace
2024-08-10,23:00:00,91.1534,0,0.004583333333,summer,2000,3,stove+furnace
2024-08-11,0:00:00,88.9934,0.08,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,1:00:00,86.0234,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,2:00:00,85.3034,0.01,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,3:00:00,85.3034,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,4:00:00,84.7634,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,5:00:00,85.1234,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,6:00:00,84.223404,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,7:00:00,83.053406,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,8:00:00,82.153404,0.05,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,9:00:00,81.4334,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,10:00:00,80.7134,0.01,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,11:00:00,79.9934,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,12:00:00,80.3534,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,13:00:00,80.5334,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,14:00:00,83.233406,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,15:00:00,85.9334,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,16:00:00,88.9034,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,17:00:00,90.88341,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,18:00:00,93.0434,0.04,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,19:00:00,94.8434,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,20:00:00,96.2834,0,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,21:00:00,97.363396,0.03,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,22:00:00,98.083405,0.04,0.01291666667,summer,2000,3,stove+furnace
2024-08-11,23:00:00,98.1734,0.05,0.01291666667,summer,2000,3,stove+furnace
2024-08-12,0:00:00,96.8234,0.01,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,1:00:00,92.7734,0.02,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,2:00:00,90.5234,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,3:00:00,88.8134,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,4:00:00,85.213394,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,5:00:00,84.223404,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,6:00:00,82.9634,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,7:00:00,81.4334,0.01,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,8:00:00,80.083405,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,9:00:00,79.0934,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,10:00:00,78.4634,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,11:00:00,78.1034,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,12:00:00,77.7434,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,13:00:00,79.543396,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,14:00:00,81.973404,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,15:00:00,85.3034,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,16:00:00,88.723404,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,17:00:00,91.333405,0.04,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,18:00:00,94.3934,0.01,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,19:00:00,96.193405,0.01,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,20:00:00,96.733406,0.03,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,21:00:00,97.1834,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,22:00:00,97.9934,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-12,23:00:00,95.473404,0,0.005416666667,summer,2000,3,stove+furnace
2024-08-13,0:00:00,93.223404,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,1:00:00,91.6034,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,2:00:00,90.1634,0.04,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,3:00:00,88.63341,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,4:00:00,86.2034,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,5:00:00,84.3134,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,6:00:00,82.7834,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,7:00:00,81.793396,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,8:00:00,81.1634,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,9:00:00,80.6234,0.01,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,10:00:00,80.2634,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,11:00:00,79.6334,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,12:00:00,78.9134,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,13:00:00,80.3534,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,14:00:00,82.6034,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,15:00:00,85.3934,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,16:00:00,88.8134,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,17:00:00,91.8734,0,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,18:00:00,93.4034,0.04,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,19:00:00,94.6634,0.02,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,20:00:00,96.1034,0.05,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,21:00:00,97.63341,0.01,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,22:00:00,97.723404,0.01,0.008333333333,summer,2000,3,stove+furnace
2024-08-13,23:00:00,97.0034,0.02,0.008333333333,summer,2000,3,stove+furnace
2024-08-14,0:00:00,92.863396,0.03,0.00875,summer,2000,3,stove+furnace
2024-08-14,1:00:00,92.233406,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,2:00:00,89.5334,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,3:00:00,88.363396,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,4:00:00,86.2034,0.03,0.00875,summer,2000,3,stove+furnace
2024-08-14,5:00:00,84.3134,0.01,0.00875,summer,2000,3,stove+furnace
2024-08-14,6:00:00,82.6934,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,7:00:00,81.7034,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,8:00:00,80.8934,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,9:00:00,80.1734,0.01,0.00875,summer,2000,3,stove+furnace
2024-08-14,10:00:00,79.723404,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,11:00:00,79.2734,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,12:00:00,78.2834,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,13:00:00,79.903404,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,14:00:00,82.333405,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,15:00:00,85.3034,0.02,0.00875,summer,2000,3,stove+furnace
2024-08-14,16:00:00,88.4534,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,17:00:00,91.4234,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,18:00:00,93.943405,0.03,0.00875,summer,2000,3,stove+furnace
2024-08-14,19:00:00,95.6534,0.02,0.00875,summer,2000,3,stove+furnace
2024-08-14,20:00:00,96.733406,0,0.00875,summer,2000,3,stove+furnace
2024-08-14,21:00:00,97.5434,0,0.00875,summer,2000,3,stove+furnace
